0.59999 	0.003125 	3.46945e-18 	12.0529 	2.80823
0.59999 	0.009375 	3.46945e-18 	12.0491 	2.80798
0.59999 	0.015625 	3.46945e-18 	12.0428 	2.80756
0.59999 	0.021875 	3.46945e-18 	12.0334 	2.80694
0.59999 	0.028125 	3.46945e-18 	12.0213 	2.80614
0.59999 	0.034375 	2.08167e-18 	12.0066 	2.80517
0.59999 	0.040625 	6.93889e-19 	11.9897 	2.80406
0.59999 	0.046875 	6.93889e-19 	11.9704 	2.80278
0.59999 	0.053125 	6.93889e-19 	11.9491 	2.80137
0.59999 	0.059375 	-1.04083e-18 	11.9253 	2.7998
0.59999 	0.065625 	-2.77556e-18 	11.8997 	2.7981
0.59999 	0.071875 	-2.77556e-18 	11.8717 	2.79623
0.59999 	0.078125 	-1.38778e-18 	11.8415 	2.79421
0.59999 	0.084375 	-1.38778e-18 	11.8084 	2.79199
0.59999 	0.090625 	-2.77556e-18 	11.7723 	2.78956
0.59999 	0.096875 	-2.77556e-18 	11.7322 	2.78684
0.59999 	0.103125 	-2.77556e-18 	11.6877 	2.7838
0.59999 	0.109375 	-4.16334e-18 	11.6371 	2.78034
0.59999 	0.115625 	-5.20417e-18 	11.5804 	2.77646
0.59999 	0.121875 	-6.245e-18 	11.5158 	2.772
0.59999 	0.128125 	-7.97973e-18 	11.4437 	2.76701
0.59999 	0.134375 	-8.32667e-18 	11.3614 	2.76128
0.59999 	0.140625 	-8.32667e-18 	11.2697 	2.75487
0.59999 	0.146875 	-8.32667e-18 	11.1628 	2.74735
0.59999 	0.153125 	-1.00614e-17 	11.0428 	2.73885
0.59999 	0.159375 	-1.17961e-17 	10.8976 	2.7285
0.59999 	0.165625 	-1.17961e-17 	10.7319 	2.71655
0.59999 	0.171875 	-1.17961e-17 	10.5168 	2.70086
0.59999 	0.178125 	-1.17961e-17 	10.2618 	2.68194
0.59999 	0.184375 	-1.00614e-17 	9.88505 	2.65296
0.59999 	0.190625 	-6.93889e-18 	9.36146 	2.61151
0.59999 	0.196875 	-5.55112e-18 	8.75177 	2.57038
