0.0015625 	1e-05 	-3.00116e-19 	1 	1
0.0046875 	1e-05 	-2.89274e-19 	1 	1
0.0078125 	1e-05 	-2.78432e-19 	1 	1
0.0109375 	1e-05 	1.09308e-18 	1 	1
0.0140625 	1e-05 	2.45376e-18 	1 	1
0.0171875 	1e-05 	2.44292e-18 	1 	1
0.0203125 	1e-05 	3.83883e-18 	1 	1
0.0234375 	1e-05 	6.96946e-18 	1 	1
0.0265625 	1e-05 	8.69334e-18 	1 	1
0.0296875 	1e-05 	6.94778e-18 	1 	1
0.0328125 	1e-05 	5.22389e-18 	1 	1
0.0359375 	1e-05 	5.23474e-18 	1 	1
0.0390625 	1e-05 	5.24558e-18 	1 	1
0.0421875 	1e-05 	5.25642e-18 	1 	1
0.0453125 	1e-05 	5.26726e-18 	1 	1
0.0484375 	1e-05 	3.88219e-18 	1 	1
0.0515625 	1e-05 	2.48628e-18 	1 	1
0.0546875 	1e-05 	2.48628e-18 	1 	1
0.0578125 	1e-05 	2.48628e-18 	1 	1
0.0609375 	1e-05 	2.47544e-18 	1 	1
0.0640625 	1e-05 	4.18848e-18 	1 	1
0.0671875 	1e-05 	5.9232e-18 	1 	1
0.0703125 	1e-05 	4.19932e-18 	1 	1
0.0734375 	1e-05 	2.45376e-18 	1 	1
0.0765625 	1e-05 	2.45376e-18 	1 	1
0.0796875 	1e-05 	2.4646e-18 	1 	1
0.0828125 	1e-05 	2.47544e-18 	1 	1
0.0859375 	1e-05 	2.48628e-18 	1 	1
0.0890625 	1e-05 	2.48628e-18 	1 	1
0.0921875 	1e-05 	4.22101e-18 	1 	1
0.0953125 	1e-05 	5.95573e-18 	1 	1
0.0984375 	1e-05 	5.95573e-18 	1 	1
0.101562 	1e-05 	5.95573e-18 	1 	1
0.104687 	1e-05 	5.97741e-18 	1 	1
0.107813 	1e-05 	5.9991e-18 	1 	1
0.110937 	1e-05 	5.98826e-18 	1 	1
0.114063 	1e-05 	5.6386e-18 	1 	1
0.117188 	1e-05 	5.31063e-18 	1 	1
0.120313 	1e-05 	5.32147e-18 	1 	1
0.123438 	1e-05 	6.70383e-18 	1 	1
0.126563 	1e-05 	8.0645e-18 	1 	1
0.129688 	1e-05 	8.0645e-18 	1 	1
0.132812 	1e-05 	8.09703e-18 	1 	1
0.135938 	1e-05 	8.10787e-18 	1 	1
0.139063 	1e-05 	8.11871e-18 	1 	1
0.142188 	1e-05 	8.12956e-18 	1 	1
0.145313 	1e-05 	8.12956e-18 	1 	1
0.148438 	1e-05 	1.12358e-17 	1 	1
0.151563 	1e-05 	1.4342e-17 	1 	1
0.154688 	1e-05 	1.29705e-17 	1 	1
0.157813 	1e-05 	9.86428e-18 	1 	1
0.160938 	1e-05 	8.12956e-18 	1 	1
0.164063 	1e-05 	8.12956e-18 	1 	1
0.167188 	1e-05 	8.12956e-18 	1 	1
0.170313 	1e-05 	9.51191e-18 	1 	1
0.173438 	1e-05 	1.08943e-17 	1 	1
0.176563 	1e-05 	1.08943e-17 	1 	1
0.179688 	1e-05 	1.08943e-17 	1 	1
0.182813 	1e-05 	1.08943e-17 	1 	1
0.185938 	1e-05 	1.08943e-17 	1 	1
0.189063 	1e-05 	1.08834e-17 	1 	1
0.192188 	1e-05 	9.50107e-18 	1 	1
0.195313 	1e-05 	8.15124e-18 	1 	1
0.198438 	1e-05 	8.17292e-18 	1 	1
0.201563 	1e-05 	8.17292e-18 	1 	1
0.204688 	1e-05 	8.17292e-18 	1 	1
0.207813 	1e-05 	9.90765e-18 	1 	1
0.210938 	1e-05 	1.16424e-17 	1 	1
0.214063 	1e-05 	1.16424e-17 	1 	1
0.217188 	1e-05 	1.16424e-17 	1 	1
0.220313 	1e-05 	1.16532e-17 	1 	1
0.223438 	1e-05 	1.16641e-17 	1 	1
0.226563 	1e-05 	1.02817e-17 	1 	1
0.229688 	1e-05 	7.50343e-18 	1 	1
0.232813 	1e-05 	7.51427e-18 	1 	1
0.235938 	1e-05 	8.55782e-18 	1 	1
0.239063 	1e-05 	1.13117e-17 	1 	1
0.242188 	1e-05 	1.13008e-17 	1 	1
0.245313 	1e-05 	8.17292e-18 	1 	1
0.248438 	1e-05 	8.17292e-18 	1 	1
0.251563 	1e-05 	8.17292e-18 	1 	1
0.254688 	1e-05 	8.17292e-18 	1 	1
0.257813 	1e-05 	6.77972e-18 	1 	1
0.260938 	1e-05 	6.76888e-18 	1 	1
0.264063 	1e-05 	1.12683e-17 	1 	1
0.267188 	1e-05 	1.43746e-17 	1 	1
0.270313 	1e-05 	1.57596e-17 	1 	1
0.273438 	1e-05 	1.85379e-17 	1 	1
