0.601563 	0.20001 	-6.1765e-17 	0.744299 	1.33648
0.604688 	0.20001 	-6.03773e-17 	0.122831 	0.733453
0.607813 	0.20001 	-5.76017e-17 	0.0174605 	0.415601
0.610938 	0.20001 	-5.62139e-17 	0.000592302 	0.0937041
0.614063 	0.20001 	-5.62139e-17 	0.00101907 	0.203094
0.617188 	0.20001 	-5.62139e-17 	0.00534019 	0.526324
0.620313 	0.20001 	-5.79486e-17 	0.016951 	0.693007
0.623438 	0.20001 	-6.10711e-17 	0.0205493 	0.713803
0.626563 	0.20001 	-6.24589e-17 	0.0182731 	0.711862
0.629688 	0.20001 	-6.24589e-17 	0.0176276 	0.74808
0.632813 	0.20001 	-6.38467e-17 	0.0227018 	0.819961
0.635938 	0.20001 	-6.52345e-17 	0.0302619 	0.810205
0.639063 	0.20001 	-6.66223e-17 	0.0373779 	0.793122
0.642188 	0.20001 	-6.93978e-17 	0.040542 	0.757472
0.645313 	0.20001 	-7.21734e-17 	0.0407276 	0.738072
0.648438 	0.20001 	-7.21734e-17 	0.0427577 	0.750287
0.651563 	0.20001 	-7.07856e-17 	0.048477 	0.802452
0.654688 	0.20001 	-7.07856e-17 	0.0561017 	0.874912
0.657813 	0.20001 	-7.07856e-17 	0.0634423 	0.933815
0.660938 	0.20001 	-7.21734e-17 	0.0730752 	0.981903
0.664063 	0.20001 	-7.49489e-17 	0.0934493 	1.03576
0.667188 	0.20001 	-7.98062e-17 	0.12129 	1.0621
0.670313 	0.20001 	-8.32756e-17 	0.130229 	1.05672
0.673438 	0.20001 	-8.32756e-17 	0.125486 	1.03143
0.676563 	0.20001 	-8.32756e-17 	0.117066 	1.01547
0.679688 	0.20001 	-8.18878e-17 	0.116424 	1.02283
0.682813 	0.20001 	-8.05001e-17 	0.12255 	1.05754
0.685938 	0.20001 	-8.05001e-17 	0.134848 	1.09663
0.689063 	0.20001 	-8.39695e-17 	0.15721 	1.12384
0.692188 	0.20001 	-8.74389e-17 	0.192322 	1.15199
0.695313 	0.20001 	-8.88267e-17 	0.232469 	1.18506
0.698438 	0.20001 	-9.02145e-17 	0.270342 	1.22296
0.701563 	0.20001 	-9.02145e-17 	0.291309 	1.24816
0.704688 	0.20001 	-9.19492e-17 	0.296976 	1.25581
0.707813 	0.20001 	-9.36839e-17 	0.297748 	1.25667
0.710938 	0.20001 	-9.36839e-17 	0.294525 	1.2508
0.714063 	0.20001 	-9.36839e-17 	0.296789 	1.25074
0.717188 	0.20001 	-9.50717e-17 	0.307665 	1.25236
0.720313 	0.20001 	-9.9929e-17 	0.32598 	1.25377
0.723438 	0.20001 	-1.03398e-16 	0.353327 	1.26388
0.726563 	0.20001 	-1.04786e-16 	0.391166 	1.2924
0.729688 	0.20001 	-1.07909e-16 	0.426655 	1.32589
0.732813 	0.20001 	-1.09643e-16 	0.442402 	1.33468
0.735938 	0.20001 	-1.11031e-16 	0.445029 	1.33176
0.739063 	0.20001 	-1.13807e-16 	0.440024 	1.31729
0.742188 	0.20001 	-1.16582e-16 	0.438043 	1.3041
0.745313 	0.20001 	-1.19358e-16 	0.446853 	1.30407
0.748438 	0.20001 	-1.24215e-16 	0.465275 	1.31113
0.751563 	0.20001 	-1.29072e-16 	0.497742 	1.33553
0.754688 	0.20001 	-1.3046e-16 	0.530653 	1.36434
0.757813 	0.20001 	-1.3046e-16 	0.547863 	1.37951
0.760938 	0.20001 	-1.29072e-16 	0.566932 	1.39672
0.764063 	0.20001 	-1.29072e-16 	0.582194 	1.40407
0.767188 	0.20001 	-1.31848e-16 	0.588659 	1.40152
0.770313 	0.20001 	-1.34623e-16 	0.591836 	1.3954
0.773438 	0.20001 	-1.39481e-16 	0.597994 	1.3936
0.776563 	0.20001 	-1.4295e-16 	0.617022 	1.40269
0.779688 	0.20001 	-1.41562e-16 	0.657909 	1.43364
0.782813 	0.20001 	-1.40175e-16 	0.681956 	1.44885
0.785938 	0.20001 	-1.40175e-16 	0.688317 	1.44868
0.789063 	0.20001 	-1.40175e-16 	0.691301 	1.4444
0.792188 	0.20001 	-1.41909e-16 	0.69248 	1.4349
0.795313 	0.20001 	-1.43644e-16 	0.695403 	1.42874
0.798438 	0.20001 	-1.43644e-16 	0.704385 	1.42916
0.801563 	0.20001 	-1.43644e-16 	0.723535 	1.43845
0.804688 	0.20001 	-1.43644e-16 	0.748394 	1.45266
0.807813 	0.20001 	-1.48501e-16 	0.763466 	1.45469
0.810938 	0.20001 	-1.53358e-16 	0.77308 	1.45334
0.814063 	0.20001 	-1.53358e-16 	0.781348 	1.45285
0.817188 	0.20001 	-1.53358e-16 	0.786305 	1.4532
0.820313 	0.20001 	-1.53358e-16 	0.791735 	1.4563
0.823438 	0.20001 	-1.54746e-16 	0.798086 	1.46388
0.826563 	0.20001 	-1.56134e-16 	0.805486 	1.4722
0.829688 	0.20001 	-1.56134e-16 	0.813542 	1.47656
0.832813 	0.20001 	-1.56134e-16 	0.829931 	1.48123
0.835938 	0.20001 	-1.56134e-16 	0.857902 	1.49042
0.839063 	0.20001 	-1.56134e-16 	0.878151 	1.49899
0.842188 	0.20001 	-1.56134e-16 	0.887589 	1.50652
0.845313 	0.20001 	-1.57522e-16 	0.89629 	1.51699
0.848438 	0.20001 	-1.60644e-16 	0.901652 	1.52072
0.851563 	0.20001 	-1.62379e-16 	0.903832 	1.51922
0.854688 	0.20001 	-1.62379e-16 	0.904685 	1.51375
0.857813 	0.20001 	-1.62379e-16 	0.907875 	1.50688
0.860938 	0.20001 	-1.62379e-16 	0.919752 	1.50527
0.864063 	0.20001 	-1.62379e-16 	0.9412 	1.5083
0.867188 	0.20001 	-1.62379e-16 	0.958644 	1.51448
0.870313 	0.20001 	-1.63767e-16 	0.9621 	1.51535
0.873438 	0.20001 	-1.63767e-16 	0.963869 	1.51546
0.876563 	0.20001 	-1.62379e-16 	0.964702 	1.51571
0.879688 	0.20001 	-1.62379e-16 	0.970969 	1.51922
0.882813 	0.20001 	-1.63767e-16 	0.980952 	1.52614
0.885938 	0.20001 	-1.65155e-16 	0.99024 	1.53372
0.889063 	0.20001 	-1.65155e-16 	0.99881 	1.53997
0.892188 	0.20001 	-1.65155e-16 	1.01117 	1.54479
0.895313 	0.20001 	-1.63767e-16 	1.02948 	1.54881
0.898438 	0.20001 	-1.62379e-16 	1.03726 	1.5498
0.901563 	0.20001 	-1.62379e-16 	1.03867 	1.55003
0.904688 	0.20001 	-1.62379e-16 	1.0409 	1.55177
0.907813 	0.20001 	-1.60991e-16 	1.03809 	1.55268
0.910938 	0.20001 	-1.59603e-16 	1.03002 	1.55186
0.914063 	0.20001 	-1.59603e-16 	1.02976 	1.55131
0.917188 	0.20001 	-1.58216e-16 	1.03264 	1.55068
0.920313 	0.20001 	-1.5544e-16 	1.03969 	1.55005
0.923438 	0.20001 	-1.57522e-16 	1.05392 	1.55058
0.926563 	0.20001 	-1.64461e-16 	1.07731 	1.55521
0.929688 	0.20001 	-1.6793e-16 	1.09845 	1.56326
0.932813 	0.20001 	-1.6793e-16 	1.10409 	1.5661
0.935938 	0.20001 	-1.6793e-16 	1.1048 	1.56623
0.939063 	0.20001 	-1.6793e-16 	1.10392 	1.56559
0.942188 	0.20001 	-1.69318e-16 	1.09978 	1.56235
0.945313 	0.20001 	-1.69318e-16 	1.09706 	1.55775
0.948438 	0.20001 	-1.6793e-16 	1.0974 	1.55474
0.951563 	0.20001 	-1.6793e-16 	1.10035 	1.55419
0.954688 	0.20001 	-1.66542e-16 	1.10712 	1.55562
0.957813 	0.20001 	-1.63767e-16 	1.1224 	1.56227
0.960938 	0.20001 	-1.63767e-16 	1.14006 	1.57026
0.964063 	0.20001 	-1.63767e-16 	1.14849 	1.57253
0.967188 	0.20001 	-1.60991e-16 	1.1521 	1.57252
