0.0015625 	1e-05 	-3.00116e-19 	3 	1.09111e-16 	0
0.0046875 	1e-05 	-2.89274e-19 	3 	3.68044e-16 	0
0.0078125 	1e-05 	-2.78432e-19 	3 	4.22072e-16 	0
0.0109375 	1e-05 	1.09308e-18 	3 	3.58258e-16 	0
0.0140625 	1e-05 	2.45376e-18 	3 	7.20763e-17 	0
0.0171875 	1e-05 	2.44292e-18 	3 	-3.03397e-16 	0
0.0203125 	1e-05 	3.83883e-18 	3 	-3.68138e-16 	0
0.0234375 	1e-05 	6.96946e-18 	3 	-6.17607e-16 	0
0.0265625 	1e-05 	8.69334e-18 	3 	-8.52743e-16 	0
0.0296875 	1e-05 	6.94778e-18 	3 	-1.30635e-15 	0
0.0328125 	1e-05 	5.22389e-18 	3 	1.98801e-18 	0
0.0359375 	1e-05 	5.23474e-18 	3 	6.44757e-16 	0
0.0390625 	1e-05 	5.24558e-18 	3 	8.46984e-16 	0
0.0421875 	1e-05 	5.25642e-18 	3 	-4.17656e-16 	0
0.0453125 	1e-05 	5.26726e-18 	3 	-6.72749e-16 	0
0.0484375 	1e-05 	3.88219e-18 	3 	-8.04356e-16 	0
0.0515625 	1e-05 	2.48628e-18 	3 	2.09099e-16 	0
0.0546875 	1e-05 	2.48628e-18 	3 	4.52566e-16 	0
0.0578125 	1e-05 	2.48628e-18 	3 	5.17307e-16 	0
0.0609375 	1e-05 	2.47544e-18 	3 	4.3648e-16 	0
0.0640625 	1e-05 	4.18848e-18 	3 	3.79188e-16 	0
0.0671875 	1e-05 	5.9232e-18 	3 	4.6413e-16 	0
0.0703125 	1e-05 	4.19932e-18 	3 	2.53132e-16 	0
0.0734375 	1e-05 	2.45376e-18 	3 	-3.2595e-16 	0
0.0765625 	1e-05 	2.45376e-18 	3 	-7.01517e-16 	0
0.0796875 	1e-05 	2.4646e-18 	3 	-8.21907e-16 	0
0.0828125 	1e-05 	2.47544e-18 	3 	-5.42365e-16 	0
0.0859375 	1e-05 	2.48628e-18 	3 	-7.9224e-16 	0
0.0890625 	1e-05 	2.48628e-18 	3 	-8.54428e-16 	0
0.0921875 	1e-05 	4.22101e-18 	3 	-8.40068e-16 	0
0.0953125 	1e-05 	5.95573e-18 	3 	-6.14507e-16 	0
0.0984375 	1e-05 	5.95573e-18 	3 	-6.54543e-16 	0
0.101562 	1e-05 	5.95573e-18 	3 	-5.33878e-16 	0
0.104687 	1e-05 	5.97741e-18 	3 	-5.24289e-16 	0
0.107813 	1e-05 	5.9991e-18 	3 	2.60585e-16 	0
0.110937 	1e-05 	5.98826e-18 	3 	1.01053e-15 	0
0.114063 	1e-05 	5.6386e-18 	3 	6.45496e-16 	0
0.117188 	1e-05 	5.31063e-18 	3 	6.1697e-16 	0
0.120313 	1e-05 	5.32147e-18 	3 	3.14993e-16 	0
0.123438 	1e-05 	6.70383e-18 	3 	3.45675e-16 	0
0.126563 	1e-05 	8.0645e-18 	3 	1.6614e-16 	0
